isaaclab_timestep,grav_x,grav_y,grav_z
383,0.01485242,-0.16163693,-0.98673892
384,0.01967768,-0.17639868,-0.98412228
385,0.02438368,-0.19095349,-0.9812963
386,0.02495186,-0.20347935,-0.97876132
387,0.02790736,-0.2095675,-0.97739613
388,0.03241832,-0.21011703,-0.97713912
389,0.03252317,-0.20197527,-0.97885036
390,0.03056159,-0.19976684,-0.9793666
391,0.02389912,-0.19254827,-0.98099631
392,0.01288141,-0.18194333,-0.98322499
393,0.00941424,-0.17594191,-0.98435581
394,0.01834635,-0.17662044,-0.98410833
395,0.0265507,-0.19810067,-0.97982234
396,0.03189493,-0.21919906,-0.97515881
397,0.03355161,-0.23915611,-0.97040159
398,0.03552625,-0.25684556,-0.96579909
399,0.03458106,-0.2740303,-0.96109927
400,0.03247099,-0.28550985,-0.95782602
401,0.03442001,-0.29162103,-0.9559148
402,0.03397591,-0.29270437,-0.95559919
403,0.03124291,-0.28597495,-0.95772761
404,0.02486151,-0.27795598,-0.96027231
405,0.01712566,-0.2590709,-0.96570665
406,0.00880133,-0.23936647,-0.97088939
407,-0.00098861,-0.22593653,-0.97414196
408,-0.00946719,-0.22096944,-0.9752351
409,-0.00696474,-0.23252809,-0.97256482
410,-0.00437285,-0.24189222,-0.97029322
411,-0.0062369,-0.24805556,-0.9687261
412,-0.00201131,-0.2563315,-0.96658731
413,0.00134268,-0.26462546,-0.9643504
414,0.00231431,-0.26811671,-0.96338385
415,0.00712982,-0.26589301,-0.9639765
416,0.00957952,-0.25750178,-0.96623033
417,0.00831013,-0.2460213,-0.96922892
418,0.00545634,-0.22673129,-0.9739421
419,0.00179367,-0.2040197,-0.97896528
420,0.00429507,-0.18927883,-0.9819141
421,0.01875818,-0.18358243,-0.98282522
422,0.04123963,-0.187626,-0.98137462
423,0.04358429,-0.21368168,-0.97593063
424,0.04468244,-0.23549698,-0.97084743
425,0.03577204,-0.25039223,-0.96748322
426,0.02821571,-0.25804344,-0.96572149
427,0.02865189,-0.26492238,-0.96384394
428,0.02832121,-0.26744753,-0.96315652
429,0.02819242,-0.26206893,-0.9646371
430,0.02364641,-0.25151238,-0.96756476
431,0.01910909,-0.24486652,-0.96936882
432,0.01760815,-0.24017771,-0.97056949
433,0.0143626,-0.2406805,-0.9704988
434,0.00944377,-0.23603809,-0.97169811
435,0.0031551,-0.22968641,-0.97325981
436,-0.0050775,-0.22916737,-0.97337425
437,-0.0152279,-0.22377411,-0.97452235
438,-0.02614299,-0.21736234,-0.97574061
439,-0.02561913,-0.22639845,-0.97369766
440,-0.02564439,-0.23900346,-0.97068036
441,-0.02264761,-0.25259432,-0.96730733
442,-0.0203779,-0.26267558,-0.96466917
443,-0.01993246,-0.2647883,-0.96410066
444,-0.02116834,-0.2597976,-0.96543127
445,-0.01995786,-0.26076615,-0.96519566
446,-0.01338618,-0.25826722,-0.96598089
447,-0.0055055,-0.25479689,-0.96697927
448,-0.00051986,-0.24568111,-0.96935087
449,0.00149243,-0.23190835,-0.9727366
450,0.00764731,-0.22248334,-0.97490674
451,0.02174843,-0.22304547,-0.97456551
452,0.03647327,-0.23677319,-0.97088015
453,0.03943361,-0.25458565,-0.96624631
454,0.04211864,-0.26747385,-0.96264422
455,0.04204765,-0.2752856,-0.96044272
456,0.04291514,-0.28434908,-0.95775986
457,0.04012447,-0.28857344,-0.9566164
458,0.03745262,-0.28752494,-0.95704097
459,0.03677392,-0.27506235,-0.9607231
460,0.03231753,-0.25820142,-0.96555036
461,0.02356008,-0.24768543,-0.96855426
462,0.01562168,-0.23171288,-0.97265893
463,0.00764683,-0.21687229,-0.97617054
464,-0.00022851,-0.20923768,-0.97786492
465,-0.00685215,-0.21014804,-0.97764611
466,-0.00900115,-0.22630635,-0.974015
467,-0.00918584,-0.24853534,-0.96857941
468,-0.00631487,-0.26915166,-0.96307701
469,-0.00429708,-0.28396264,-0.95882577
470,-0.00762385,-0.29139185,-0.95657313
471,-0.00796257,-0.2915138,-0.95653355
472,-0.00717334,-0.28801364,-0.95759958
473,-0.00721669,-0.27942505,-0.96014082
474,-0.00482278,-0.26162982,-0.96515614
475,-0.00388058,-0.24159002,-0.97037077
476,-0.00660207,-0.22537196,-0.97425038
477,-0.00655439,-0.21626121,-0.97631347
478,0.00206412,-0.21579184,-0.97643721
479,0.02064572,-0.22379559,-0.97441739
480,0.00804222,-0.26292858,-0.96478218
481,-0.00139835,-0.28953141,-0.9571678
482,-0.00492738,-0.30933756,-0.95093977
483,-0.00409366,-0.32605898,-0.94534063
484,0.00130747,-0.33593926,-0.94188267
485,0.00231333,-0.33703947,-0.94148785
486,0.00282784,-0.33069596,-0.94373327
487,-0.00155906,-0.31389913,-0.94945514
488,-0.00423558,-0.28618062,-0.95816672
489,7.008e-05,-0.25803727,-0.9661355
490,-0.0016815,-0.23704684,-0.97149694
491,-0.01421502,-0.22508928,-0.97423428
492,-0.02437973,-0.23439163,-0.97183681
493,-0.01926635,-0.25581482,-0.96653408
494,-0.01328053,-0.27799967,-0.96048975
495,-0.01049326,-0.29817647,-0.95445323
496,-0.00724207,-0.31394613,-0.94941324
497,-0.00090292,-0.3220191,-0.94673294
498,0.00230266,-0.32505554,-0.94569194
499,0.00473891,-0.32093203,-0.94709027
